mk.names;chr;pos.ind;pos.cM;log10pval;Grinkan;IS23540;CSM388;White_Kaur
S1_10141087;1;1579;21.7877261;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10141112;1;1580;21.78782351;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10141113;1;1581;21.7878274;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10141226;1;1582;21.78826768;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10152525;1;1583;21.83229114;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10173938;1;1584;21.91572104;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10176852;1;1585;21.92707465;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10177158;1;1586;21.92826689;4.821181104;1;0.0442854;0.005186567;0.000218062
S1_10215042;1;1587;22.07587154;4.821181103;1;0.0442854;0.005186567;0.000218062
S1_10244159;1;1588;22.18931797;4.821181103;1;0.0442854;0.005186567;0.000218062
S1_10255099;1;1589;22.23194269;4.821181074;1;0.0442854;0.005186567;0.000218062
S1_10258073;1;1590;22.24353007;4.821021886;1;0.044285639;0.005188746;0.000218065
S1_10258183;1;1591;22.24395865;4.560379007;1;0.04467795;0.010380113;0.0002239
S1_10262283;1;1592;22.25993318;4.559663884;1;0.04467903;0.010400059;0.000223916
S1_10262421;1;1593;22.26047086;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10279621;1;1594;22.32748596;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10279665;1;1595;22.32765739;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10291067;1;1596;22.37208217;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10291175;1;1597;22.37250296;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301115;1;1598;22.41123146;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301140;1;1599;22.41132886;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301141;1;1600;22.41133276;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301163;1;1601;22.41141847;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301270;1;1602;22.41183537;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10301598;1;1603;22.41311333;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10319799;1;1604;22.48402855;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10322103;1;1605;22.49300546;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10322138;1;1606;22.49314183;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10322147;1;1607;22.49317689;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10349706;1;1608;22.600553;4.559663882;1;0.04467903;0.010400059;0.000223916
S1_10379053;1;1609;22.71489557;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10380015;1;1610;22.71864374;4.559663883;1;0.04467903;0.010400059;0.000223916
S1_10380088;1;1611;22.71892816;4.559663886;1;0.04467903;0.010400059;0.000223916
S1_10380794;1;1612;22.7216789;4.560321998;1;0.044678036;0.010381702;0.000223901
S1_10380802;1;1613;22.72171007;4.690649527;1;0.044481504;0.00732902;0.000220966
S1_10380875;1;1614;22.72199449;4.690699466;1;0.044481428;0.007328046;0.000220964
S1_10385031;1;1615;22.73818721;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10385039;1;1616;22.73821838;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10389261;1;1617;22.75466825;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10409417;1;1618;22.83320059;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10409424;1;1619;22.83322786;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10409441;1;1620;22.8332941;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10436851;1;1621;22.94008967;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10436969;1;1622;22.94054943;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10438514;1;1623;22.9465691;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10439168;1;1624;22.94911723;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10439185;1;1625;22.94918346;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10439605;1;1626;22.95081988;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10455978;1;1627;23.0146128;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10456000;1;1628;23.01469852;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10456051;1;1629;23.01489722;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10456539;1;1630;23.01679858;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10456575;1;1631;23.01693885;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10456576;1;1632;23.01694274;4.690699608;1;0.044481428;0.007328043;0.000220964
S1_10519150;1;1633;23.26074523;4.690699566;1;0.044481428;0.007328044;0.000220964
S1_10519151;1;1634;23.26074912;4.690699552;1;0.044481428;0.007328044;0.000220964
S1_10519896;1;1635;23.26365181;4.472221234;1;0.044811313;0.013162226;0.000225906
S1_10549233;1;1636;23.37795541;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10549234;1;1637;23.37795931;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10565105;1;1638;23.43979632;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10565107;1;1639;23.43980411;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10565114;1;1640;23.43983139;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10582522;1;1641;23.5076569;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10583556;1;1642;23.5116856;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10583575;1;1643;23.51175963;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10630732;1;1644;23.69549398;4.471766434;1;0.044812001;0.013178418;0.000225917
S1_10657260;1;1645;23.79885308;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10660402;1;1646;23.81109503;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10662509;1;1647;23.81930438;4.471766435;1;0.044812002;0.013178418;0.000225917
S1_10686767;1;1648;23.91381904;4.471766434;1;0.044812002;0.013178418;0.000225917
S1_10709503;1;1649;24.00240365;4.471766434;1;0.044812002;0.013178418;0.000225917
S1_10726526;1;1650;24.06872912;4.471766533;1;0.044812001;0.013178418;0.000225917
S1_10760469;1;1651;24.20097874;4.475597769;1;0.044806198;0.013175941;0.000223723
S1_10760502;1;1652;24.20110731;4.497246327;1;0.04477342;0.013161953;0.000211728
S1_10764512;1;1653;24.21673118;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10764520;1;1654;24.21676235;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10764521;1;1655;24.21676625;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10764592;1;1656;24.21704288;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10764979;1;1657;24.21855072;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793602;1;1658;24.33007241;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793603;1;1659;24.33007631;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793761;1;1660;24.33069191;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793768;1;1661;24.33071919;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793770;1;1662;24.33072698;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10793867;1;1663;24.33110491;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10842417;1;1664;24.52026672;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10847665;1;1665;24.54071411;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10847737;1;1666;24.54099464;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10850288;1;1667;24.55093391;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10853207;1;1668;24.562307;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10853753;1;1669;24.56443434;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10854923;1;1670;24.56899293;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10856441;1;1671;24.5749074;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10866825;1;1672;24.61536581;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10870471;1;1673;24.62957146;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10876213;1;1674;24.65194359;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10876230;1;1675;24.65200983;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10876963;1;1676;24.65486576;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10877000;1;1677;24.65500992;4.497072773;1;0.044773683;0.013162065;0.000211822
S1_10884920;1;1678;24.68586803;4.49707456;1;0.04477368;0.013162002;0.000211822
S1_10901430;1;1679;24.75019474;4.376858951;1;0.044955963;0.018246246;0.000214434
S1_10912137;1;1680;24.79191163;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10912138;1;1681;24.79191553;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10912139;1;1682;24.79191943;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10913977;1;1683;24.79908069;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10914453;1;1684;24.8009353;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10920977;1;1685;24.82635428;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10921000;1;1686;24.82644389;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10921122;1;1687;24.82691923;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10921252;1;1688;24.82742574;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10921338;1;1689;24.82776082;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10921354;1;1690;24.82782316;4.376849743;1;0.044955977;0.018246705;0.000214434
S1_10924156;1;1691;24.83874038;4.376849747;1;0.044955977;0.018246705;0.000214434
S1_10934969;1;1692;24.88087028;4.377098311;1;0.044924291;0.018246501;0.000214429
S1_10936507;1;1693;24.88686268;4.273435966;1;0.060437663;0.018331803;0.000216706
S1_10937135;1;1694;24.88930951;4.273422051;1;0.060440092;0.018331814;0.000216706
S1_10940266;1;1695;24.90150859;4.273422048;1;0.060440092;0.018331814;0.000216706
S1_10950352;1;1696;24.94080593;4.273422048;1;0.060440092;0.018331814;0.000216706
S1_10969704;1;1697;25.01620571;4.273422048;1;0.060440092;0.018331814;0.000216706
S1_10969733;1;1698;25.0163187;4.273422048;1;0.060440092;0.018331814;0.000216706
S1_10969835;1;1699;25.01671612;4.273421934;1;0.060440093;0.018331814;0.000216706
S1_10969878;1;1700;25.01688366;4.27246579;1;0.060441837;0.018332603;0.000217235
S1_10969879;1;1701;25.01688755;3.803893003;1;0.061302333;0.018722789;0.000723704
S1_10989689;1;1702;25.0940718;3.320003793;1;0.062203055;0.019134025;0.002564767
S1_10989691;1;1703;25.09407959;3.320003791;1;0.062203055;0.019134025;0.002564767
S1_11052400;1;1704;25.33840807;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11052589;1;1705;25.33914446;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11052702;1;1706;25.33958473;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11052936;1;1707;25.34049645;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11055804;1;1708;25.35167082;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11055805;1;1709;25.35167472;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11063187;1;1710;25.38043666;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11071374;1;1711;25.41233507;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11072225;1;1712;25.41565076;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11072411;1;1713;25.41637546;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11072484;1;1714;25.41665988;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11075505;1;1715;25.42843038;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11075523;1;1716;25.42850052;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11084013;1;1717;25.46157948;3.320003787;1;0.062203055;0.019134025;0.002564767
S1_11088265;1;1718;25.47814624;3.320003798;1;0.062203055;0.019134024;0.002564767
S1_11093357;1;1719;25.49798582;3.320280138;1;0.062202537;0.019119402;0.002564717
S1_11093424;1;1720;25.49824687;3.377566894;1;0.062095221;0.016324916;0.002554348
S1_11127697;1;1721;25.63178224;3.37860517;1;0.062093278;0.016278367;0.002554161
S1_11139863;1;1722;25.67918374;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11141019;1;1723;25.68368777;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11145700;1;1724;25.70192601;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11147694;1;1725;25.70969509;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11163037;1;1726;25.76947489;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11166807;1;1727;25.78416367;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11166861;1;1728;25.78437406;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11167068;1;1729;25.78518058;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11168196;1;1730;25.78957553;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11168217;1;1731;25.78965735;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11168562;1;1732;25.79100154;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11168619;1;1733;25.79122363;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11176538;1;1734;25.82207785;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11176644;1;1735;25.82249085;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11179041;1;1736;25.8318301;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11192411;1;1737;25.88392265;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209523;1;1738;25.95059488;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209576;1;1739;25.95080138;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209632;1;1740;25.95101957;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209820;1;1741;25.95175206;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209959;1;1742;25.95229364;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209964;1;1743;25.95231312;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209974;1;1744;25.95235208;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11209977;1;1745;25.95236377;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11237839;1;1746;26.06092044;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11273295;1;1747;26.19906505;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11292709;1;1748;26.27470639;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11293311;1;1749;26.27705192;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11293401;1;1750;26.27740258;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11293513;1;1751;26.27783896;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11293517;1;1752;26.27785454;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11293519;1;1753;26.27786233;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11309955;1;1754;26.34190071;3.378605189;1;0.062093278;0.016278366;0.002554161
S1_11310010;1;1755;26.34211501;3.378605188;1;0.062093278;0.016278366;0.002554161
S1_11333584;1;1756;26.484587;3.373877566;1;0.062102127;0.016491436;0.002555015
S1_11333611;1;1757;26.48475397;3.191600438;1;0.062444293;0.027364894;0.002588163
S1_11347873;1;1758;26.57294773;3.185319862;1;0.062456118;0.027851944;0.002589313
S1_11347945;1;1759;26.57339297;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11348668;1;1760;26.57786388;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11348808;1;1761;26.57872961;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11348829;1;1762;26.57885947;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360646;1;1763;26.65193378;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360683;1;1764;26.65216258;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360686;1;1765;26.65218113;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360790;1;1766;26.65282425;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360809;1;1767;26.65294174;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360814;1;1768;26.65297266;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11360986;1;1769;26.65403628;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11369703;1;1770;26.70794072;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11369756;1;1771;26.70826846;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11370749;1;1772;26.714409;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11371335;1;1773;26.71803272;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11371347;1;1774;26.71810693;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11388046;1;1775;26.82137069;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11388055;1;1776;26.82142634;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11399330;1;1777;26.89114901;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11399365;1;1778;26.89136545;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11399374;1;1779;26.8914211;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11422877;1;1780;27.03675963;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11423702;1;1781;27.04186129;3.18531986;1;0.062456118;0.027851944;0.002589313
S1_11424363;1;1782;27.0459488;3.185320515;1;0.062456117;0.027851944;0.002589308
S1_11431391;1;1783;27.08940875;3.308282741;1;0.062225036;0.027714536;0.001871272
S1_11438058;1;1784;27.13063633;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11438065;1;1785;27.13067962;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11443066;1;1786;27.16160495;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11443169;1;1787;27.16224188;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11443210;1;1788;27.16249542;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11443214;1;1789;27.16252016;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11443264;1;1790;27.16282935;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11473196;1;1791;27.34792371;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11473260;1;1792;27.34831948;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11474512;1;1793;27.35606163;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11483698;1;1794;27.41286628;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11486751;1;1795;27.43174551;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11491133;1;1796;27.45884305;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11503441;1;1797;27.53495361;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11525323;1;1798;27.67026816;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11525324;1;1799;27.67027434;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11538409;1;1800;27.75118974;3.308287745;1;0.062225026;0.02771453;0.001871248
S1_11558228;1;1801;27.87374704;3.308287734;1;0.062225028;0.02771453;0.001871248
S1_11558254;1;1802;27.87390782;3.308287453;1;0.062225079;0.02771453;0.001871248
S1_11558780;1;1803;27.87716052;3.186657989;1;0.089230323;0.027850445;0.001888355
S1_11559428;1;1804;27.88116764;3.186650167;1;0.089232422;0.027850454;0.001888356
S1_11567796;1;1805;27.93291392;3.186650191;1;0.089232424;0.027850452;0.001888356
S1_11579879;1;1806;28.00763312;3.187452552;1;0.089230578;0.027787733;0.001888243
S1_11579912;1;1807;28.00783719;3.116886847;1;0.089393078;0.033912818;0.00189824
S1_11579924;1;1808;28.00791139;3.116883611;1;0.089393085;0.033913129;0.00189824
S1_11593849;1;1809;28.09402121;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11593938;1;1810;28.09457157;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11594595;1;1811;28.09863435;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11595505;1;1812;28.10426163;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11596516;1;1813;28.11051348;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11618781;1;1814;28.24819643;3.116883424;1;0.089393085;0.033913147;0.00189824
S1_11641681;1;1815;28.38980611;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11645545;1;1816;28.41370042;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11645620;1;1817;28.41416421;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11645675;1;1818;28.41450432;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11656828;1;1819;28.48347256;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11657595;1;1820;28.48821556;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11657605;1;1821;28.4882774;3.116883423;1;0.089393085;0.033913147;0.00189824
S1_11657620;1;1822;28.48837016;3.116883444;1;0.089393085;0.033913147;0.00189824
S1_11669742;1;1823;28.56333053;3.334855454;1;0.088892155;0.033635034;0.00107075
S1_11689674;1;1824;28.68658661;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11690272;1;1825;28.69028454;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11724830;1;1826;28.90398529;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11724958;1;1827;28.90477682;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11725001;1;1828;28.90504273;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11726080;1;1829;28.91171508;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11726081;1;1830;28.91172126;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11727297;1;1831;28.9192408;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11736040;1;1832;28.97330601;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11737916;1;1833;28.98490688;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11753924;1;1834;29.08389761;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11757294;1;1835;29.10473711;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11757475;1;1836;29.10585638;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11762028;1;1837;29.13401136;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11762049;1;1838;29.13414122;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11762054;1;1839;29.13417214;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11762716;1;1840;29.13826583;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11762729;1;1841;29.13834622;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11772083;1;1842;29.19618975;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11772084;1;1843;29.19619594;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11772085;1;1844;29.19620212;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11777388;1;1845;29.22899497;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11777472;1;1846;29.22951441;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11777521;1;1847;29.22981742;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11782177;1;1848;29.25860932;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11782271;1;1849;29.2591906;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11786165;1;1850;29.28327043;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11786191;1;1851;29.28343121;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11786209;1;1852;29.28354252;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11787154;1;1853;29.28938624;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788104;1;1854;29.29526088;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788105;1;1855;29.29526706;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788110;1;1856;29.29529798;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788111;1;1857;29.29530416;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788112;1;1858;29.29531035;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788113;1;1859;29.29531653;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788115;1;1860;29.2953289;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788116;1;1861;29.29533508;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788117;1;1862;29.29534127;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11788119;1;1863;29.29535363;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11789685;1;1864;29.30503751;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11789687;1;1865;29.30504988;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11790715;1;1866;29.31140685;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11790735;1;1867;29.31153053;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11790738;1;1868;29.31154908;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11790741;1;1869;29.31156763;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11791578;1;1870;29.3167435;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11792043;1;1871;29.31961898;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11808480;1;1872;29.42126257;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11808775;1;1873;29.4230868;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11808795;1;1874;29.42321048;3.334863139;1;0.088892138;0.033635024;0.001070728
S1_11829783;1;1875;29.55299668;3.334863143;1;0.088892138;0.033635024;0.001070728
S1_11833044;1;1876;29.57316214;3.334873392;1;0.088892114;0.033635011;0.001070699
S1_11838538;1;1877;29.6071361;3.647246144;1;0.088179274;0.033240475;0.000475653
S1_11886552;1;1878;29.90404646;3.542317512;1;0.088418086;0.044777808;0.000480139
S1_11886628;1;1879;29.90451643;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11886638;1;1880;29.90457827;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11891369;1;1881;29.93383396;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11900943;1;1882;29.99303794;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11900946;1;1883;29.99305649;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11900951;1;1884;29.99308741;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11900953;1;1885;29.99309977;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11914355;1;1886;30.07597545;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11926401;1;1887;30.15046585;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11926412;1;1888;30.15053387;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11933085;1;1889;30.19179856;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938306;1;1890;30.22408433;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938309;1;1891;30.22410288;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938312;1;1892;30.22412144;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938343;1;1893;30.22431313;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938351;1;1894;30.2243626;3.542317498;1;0.088418086;0.04477781;0.000480139
S1_11938361;1;1895;30.22442444;3.542317498;1;0.088418086;0.04477781;0.000480139
